TIME,NODEUUID,BLEUUID,RSSI,PACKETID
21:33:7,123:231:213:90:88:13,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
21:33:7,123:231:213:90:88:13,234:210:11:40:111:36,84,5:2:12:4:5:6:42:88
21:33:7,123:231:213:90:88:13,234:210:11:40:111:36,88,5:2:12:4:5:6:42:88
21:33:7,123:231:213:90:88:13,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
21:33:8,123:231:213:90:88:13,234:210:11:40:111:36,84,5:2:12:4:5:6:42:88
21:33:8,123:231:213:90:88:13,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
21:33:9,123:231:213:90:88:13,234:210:11:40:111:36,83,5:2:12:4:5:6:42:88
21:33:9,123:231:213:90:88:13,234:210:11:40:111:36,87,5:2:12:4:5:6:42:88
21:33:9,123:231:213:90:88:13,234:210:11:40:111:36,84,5:2:12:4:5:6:42:88
21:33:9,123:231:213:90:88:13,234:210:11:40:111:36,87,5:2:12:4:5:6:42:88
21:33:10,123:231:213:90:88:13,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
21:33:10,123:231:213:90:88:13,234:210:11:40:111:36,83,5:2:12:4:5:6:42:88
21:33:11,123:231:213:90:88:13,234:210:11:40:111:36,85,5:2:12:4:5:6:42:88
21:33:11,123:231:213:90:88:13,234:210:11:40:111:36,85,5:2:12:4:5:6:42:88
21:33:12,123:231:213:90:88:13,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
21:33:12,123:231:213:90:88:13,234:210:11:40:111:36,84,5:2:12:4:5:6:42:88
21:33:36,123:231:213:90:88:13,234:210:11:40:111:36,85,5:2:12:4:5:6:42:88
21:33:36,123:231:213:90:88:13,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
21:33:38,123:231:213:90:88:13,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
21:33:38,123:231:213:90:88:13,234:210:11:40:111:36,83,5:2:12:4:5:6:42:88
21:33:38,123:231:213:90:88:13,234:210:11:40:111:36,87,5:2:12:4:5:6:42:88
21:33:38,123:231:213:90:88:13,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
21:33:38,123:231:213:90:88:13,234:210:11:40:111:36,83,5:2:12:4:5:6:42:88
21:33:39,123:231:213:90:88:13,234:210:11:40:111:36,83,5:2:12:4:5:6:42:88
21:33:39,123:231:213:90:88:13,234:210:11:40:111:36,84,5:2:12:4:5:6:42:88
21:33:39,123:231:213:90:88:13,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
21:33:41,123:231:213:90:88:13,234:210:11:40:111:36,84,5:2:12:4:5:6:42:88
21:33:41,123:231:213:90:88:13,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
21:33:41,123:231:213:90:88:13,234:210:11:40:111:36,83,5:2:12:4:5:6:42:88
21:33:42,123:231:213:90:88:13,234:210:11:40:111:36,86,5:2:12:4:5:6:42:88
21:33:43,123:231:213:90:88:13,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
21:33:43,123:231:213:90:88:13,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
21:33:43,123:231:213:90:88:13,234:210:11:40:111:36,87,5:2:12:4:5:6:42:88
21:33:43,123:231:213:90:88:13,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
21:33:44,123:231:213:90:88:13,234:210:11:40:111:36,83,5:2:12:4:5:6:42:88
21:33:44,123:231:213:90:88:13,234:210:11:40:111:36,85,5:2:12:4:5:6:42:88
21:33:44,123:231:213:90:88:13,234:210:11:40:111:36,81,5:2:12:4:5:6:42:88
21:33:44,123:231:213:90:88:13,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
21:33:44,123:231:213:90:88:13,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
21:33:45,123:231:213:90:88:13,234:210:11:40:111:36,83,5:2:12:4:5:6:42:88
21:33:45,123:231:213:90:88:13,234:210:11:40:111:36,87,5:2:12:4:5:6:42:88
21:33:45,123:231:213:90:88:13,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
21:33:45,123:231:213:90:88:13,234:210:11:40:111:36,83,5:2:12:4:5:6:42:88
21:33:45,123:231:213:90:88:13,234:210:11:40:111:36,86,5:2:12:4:5:6:42:88
21:33:46,123:231:213:90:88:13,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
21:34:6,123:231:213:90:88:13,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
21:34:11,123:231:213:90:88:13,234:210:11:40:111:36,84,5:2:12:4:5:6:42:88
21:34:36,123:231:213:90:88:13,234:210:11:40:111:36,83,5:2:12:4:5:6:42:88
21:34:36,123:231:213:90:88:13,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
21:34:43,123:231:213:90:88:13,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
21:34:44,123:231:213:90:88:13,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
21:34:44,123:231:213:90:88:13,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
21:34:45,123:231:213:90:88:13,234:210:11:40:111:36,83,5:2:12:4:5:6:42:88
21:34:45,123:231:213:90:88:13,234:210:11:40:111:36,86,5:2:12:4:5:6:42:88
21:34:45,123:231:213:90:88:13,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
